"planet_name","difficulty","p_switch","do_switch","resp_type","keyTrial.keys","keyTrial.rt","too_slow_trial","trial_num","correct","reward","trial_type","alien_body_color","alien_stomach_pattern","study","age","participant"
"moon","Easy",0.2,0,"correct","j",683.9,0,1,1,"10","color","orange","solid","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","f",484.4,0,2,1,"10","color","blue","solid","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","j",500.9,0,3,1,"10","color","orange","striped","study1",20.3780821917808,32
NA,"Easy",0.2,1,"correct","f",733.7,0,4,1,"10","pattern","orange","striped","study1",20.3780821917808,32
NA,"Easy",0.2,0,"too_slow",NA,NA,1,5,NA,"10","pattern","orange","solid","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","f",501,0,6,1,"10","pattern","orange","striped","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","j",517.4,0,7,1,"10","pattern","orange","solid","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","j",633.3,0,8,1,"10","pattern","blue","solid","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","j",534,0,9,1,"10","pattern","orange","solid","study1",20.3780821917808,32
NA,"Easy",0.2,1,"correct","j",683.9,0,10,1,"10","color","orange","solid","study1",20.3780821917808,32
NA,"Easy",0.2,1,"correct","f",467.1,0,11,1,"10","pattern","orange","striped","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","f",533.5,0,12,1,"10","pattern","orange","striped","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","j",450.9,0,13,1,"10","pattern","orange","solid","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","f",450,0,14,1,"10","pattern","blue","striped","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","f",467.3,0,15,1,"10","pattern","orange","striped","study1",20.3780821917808,32
NA,"Easy",0.2,1,"correct","f",517,0,16,1,"10","color","blue","solid","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","j",450.9,0,17,1,"10","color","orange","solid","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","j",616.6,0,18,1,"10","color","orange","striped","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","j",634.5,0,19,1,"10","color","orange","solid","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","j",450.4,0,20,1,"10","color","orange","striped","study1",20.3780821917808,32
"moon","Easy",0.2,0,"correct","f",634.5,0,21,1,"1","color","blue","striped","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","j",417.7,0,22,1,"1","color","orange","striped","study1",20.3780821917808,32
NA,"Easy",0.2,1,"correct","f",683.8,0,23,1,"1","pattern","blue","striped","study1",20.3780821917808,32
NA,"Easy",0.2,1,"correct","f",533.4,0,24,1,"1","color","blue","solid","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","f",434.4,0,25,1,"1","color","blue","solid","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","f",501.3,0,26,1,"1","color","blue","striped","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","j",467.2,0,27,1,"1","color","orange","striped","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","j",417.1,0,28,1,"1","color","orange","striped","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","f",400.1,0,29,1,"1","color","blue","solid","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","f",401.2,0,30,1,"1","color","blue","striped","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","j",416.6,0,31,1,"1","color","orange","striped","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","j",434.9,0,32,1,"1","color","orange","striped","study1",20.3780821917808,32
NA,"Easy",0.2,1,"correct","f",684.7,0,33,1,"1","pattern","orange","striped","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","f",450.2,0,34,1,"1","pattern","orange","striped","study1",20.3780821917808,32
NA,"Easy",0.2,1,"correct","j",417.9,0,35,1,"1","color","orange","solid","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","j",385.6,0,36,1,"1","color","orange","solid","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","f",417,0,37,1,"1","color","blue","solid","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","j",416.7,0,38,1,"1","color","orange","solid","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","f",416.8,0,39,1,"1","color","blue","striped","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","f",434.5,0,40,1,"1","color","blue","striped","study1",20.3780821917808,32
"planet","Hard",0.5,0,"correct","j",567.1,0,41,1,"10","color","orange","striped","study1",20.3780821917808,32
NA,"Hard",0.5,0,"correct","j",417.3,0,42,1,"10","color","orange","solid","study1",20.3780821917808,32
NA,"Hard",0.5,1,"correct","f",500.3,0,43,1,"10","pattern","orange","striped","study1",20.3780821917808,32
NA,"Hard",0.5,1,"correct","f",518,0,44,1,"10","color","blue","striped","study1",20.3780821917808,32
NA,"Hard",0.5,0,"correct","j",418.3,0,45,1,"10","color","orange","solid","study1",20.3780821917808,32
NA,"Hard",0.5,1,"correct","f",651.4,0,46,1,"10","pattern","blue","striped","study1",20.3780821917808,32
NA,"Hard",0.5,1,"correct","j",451.6,0,47,1,"10","color","orange","striped","study1",20.3780821917808,32
NA,"Hard",0.5,0,"correct","f",434.2,0,48,1,"10","color","blue","solid","study1",20.3780821917808,32
NA,"Hard",0.5,0,"correct","f",400.2,0,49,1,"10","color","blue","striped","study1",20.3780821917808,32
NA,"Hard",0.5,0,"correct","j",383.3,0,50,1,"10","color","orange","solid","study1",20.3780821917808,32
NA,"Hard",0.5,0,"correct","f",416.8,0,51,1,"10","color","blue","solid","study1",20.3780821917808,32
NA,"Hard",0.5,1,"correct","f",500.3,0,52,1,"10","pattern","orange","striped","study1",20.3780821917808,32
NA,"Hard",0.5,1,"correct","f",451,0,53,1,"10","color","blue","solid","study1",20.3780821917808,32
NA,"Hard",0.5,0,"correct","f",417,0,54,1,"10","color","blue","striped","study1",20.3780821917808,32
NA,"Hard",0.5,1,"correct","j",819.7,0,55,1,"10","pattern","blue","solid","study1",20.3780821917808,32
NA,"Hard",0.5,1,"correct","f",449.9,0,56,1,"10","color","blue","solid","study1",20.3780821917808,32
NA,"Hard",0.5,0,"correct","j",417.4,0,57,1,"10","color","orange","striped","study1",20.3780821917808,32
NA,"Hard",0.5,0,"correct","f",467.7,0,58,1,"10","color","blue","solid","study1",20.3780821917808,32
NA,"Hard",0.5,1,"correct","f",567.6,0,59,1,"10","pattern","orange","striped","study1",20.3780821917808,32
NA,"Hard",0.5,1,"correct","j",500.7,0,60,1,"10","color","orange","striped","study1",20.3780821917808,32
"planet","Hard",0.5,0,"correct","j",516.8,0,61,1,"1","color","orange","solid","study1",20.3780821917808,32
NA,"Hard",0.5,0,"correct","j",401.5,0,62,1,"1","color","orange","solid","study1",20.3780821917808,32
NA,"Hard",0.5,1,"correct","f",500.3,0,63,1,"1","pattern","blue","striped","study1",20.3780821917808,32
NA,"Hard",0.5,0,"too_slow",NA,NA,1,64,NA,"1","pattern","blue","solid","study1",20.3780821917808,32
NA,"Hard",0.5,0,"correct","f",500.9,0,65,1,"1","pattern","orange","striped","study1",20.3780821917808,32
NA,"Hard",0.5,1,"too_slow",NA,NA,1,66,NA,"1","color","blue","solid","study1",20.3780821917808,32
NA,"Hard",0.5,1,"correct","j",717.7,0,67,1,"1","pattern","orange","solid","study1",20.3780821917808,32
NA,"Hard",0.5,1,"correct","j",533.3,0,68,1,"1","color","orange","solid","study1",20.3780821917808,32
NA,"Hard",0.5,0,"correct","j",450.1,0,69,1,"1","color","orange","solid","study1",20.3780821917808,32
NA,"Hard",0.5,0,"correct","f",467,0,70,1,"1","color","blue","solid","study1",20.3780821917808,32
NA,"Hard",0.5,1,"correct","f",500.6,0,71,1,"1","pattern","orange","striped","study1",20.3780821917808,32
NA,"Hard",0.5,1,"correct","j",467.2,0,72,1,"1","color","orange","striped","study1",20.3780821917808,32
NA,"Hard",0.5,1,"correct","j",767.9,0,73,1,"1","pattern","blue","solid","study1",20.3780821917808,32
NA,"Hard",0.5,1,"correct","j",633.7,0,74,1,"1","color","orange","striped","study1",20.3780821917808,32
NA,"Hard",0.5,0,"correct","j",567.6,0,75,1,"1","color","orange","striped","study1",20.3780821917808,32
NA,"Hard",0.5,0,"correct","f",550.9,0,76,1,"1","color","blue","striped","study1",20.3780821917808,32
NA,"Hard",0.5,0,"correct","j",416.8,0,77,1,"1","color","orange","solid","study1",20.3780821917808,32
NA,"Hard",0.5,0,"correct","f",466,0,78,1,"1","color","blue","striped","study1",20.3780821917808,32
NA,"Hard",0.5,1,"correct","j",716.4,0,79,1,"1","pattern","blue","solid","study1",20.3780821917808,32
NA,"Hard",0.5,1,"correct","j",517,0,80,1,"1","color","orange","striped","study1",20.3780821917808,32
"moon","Easy",0.2,0,"correct","f",567.3,0,81,1,"1","color","blue","striped","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","j",383.9,0,82,1,"1","color","orange","solid","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","j",416.2,0,83,1,"1","color","orange","striped","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","j",400.1,0,84,1,"1","color","orange","solid","study1",20.3780821917808,32
NA,"Easy",0.2,1,"correct","j",734.4,0,85,1,"1","pattern","orange","solid","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","f",616.9,0,86,1,"1","pattern","blue","striped","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","f",567.8,0,87,1,"1","pattern","orange","striped","study1",20.3780821917808,32
NA,"Easy",0.2,1,"correct","j",416.7,0,88,1,"1","color","orange","solid","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","f",416.7,0,89,1,"1","color","blue","solid","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","j",451.4,0,90,1,"1","color","orange","striped","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","f",451.1,0,91,1,"1","color","blue","striped","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","j",451.7,0,92,1,"1","color","orange","striped","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","j",417,0,93,1,"1","color","orange","solid","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","f",451.1,0,94,1,"1","color","blue","striped","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","j",432.7,0,95,1,"1","color","orange","solid","study1",20.3780821917808,32
NA,"Easy",0.2,1,"correct","j",717.9,0,96,1,"1","pattern","orange","solid","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","j",685,0,97,1,"1","pattern","blue","solid","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","j",501.7,0,98,1,"1","pattern","blue","solid","study1",20.3780821917808,32
NA,"Easy",0.2,1,"correct","f",651.1,0,99,1,"1","color","blue","solid","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","j",499.5,0,100,1,"1","color","orange","striped","study1",20.3780821917808,32
"moon","Easy",0.2,0,"correct","j",618,0,101,1,"10","color","orange","solid","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","f",433.8,0,102,1,"10","color","blue","solid","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","j",401.1,0,103,1,"10","color","orange","solid","study1",20.3780821917808,32
NA,"Easy",0.2,1,"correct","j",734.8,0,104,1,"10","pattern","orange","solid","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","j",534.7,0,105,1,"10","pattern","blue","solid","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","f",568,0,106,1,"10","pattern","orange","striped","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","j",416.4,0,107,1,"10","pattern","orange","solid","study1",20.3780821917808,32
NA,"Easy",0.2,1,"correct","j",508.6,0,108,1,"10","color","orange","striped","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","j",418.2,0,109,1,"10","color","orange","striped","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","j",500.5,0,110,1,"10","color","orange","striped","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","j",401.7,0,111,1,"10","color","orange","striped","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","j",417.2,0,112,1,"10","color","orange","striped","study1",20.3780821917808,32
NA,"Easy",0.2,1,"correct","f",751.5,0,113,1,"10","pattern","blue","striped","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","f",701.2,0,114,1,"10","pattern","blue","striped","study1",20.3780821917808,32
NA,"Easy",0.2,1,"correct","f",484.3,0,115,1,"10","color","blue","striped","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","j",433.8,0,116,1,"10","color","orange","solid","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","j",450.6,0,117,1,"10","color","orange","striped","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","j",417.6,0,118,1,"10","color","orange","striped","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","j",383.9,0,119,1,"10","color","orange","solid","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","j",417,0,120,1,"10","color","orange","striped","study1",20.3780821917808,32
"planet","Hard",0.5,0,"correct","f",482.6,0,121,1,"1","color","blue","striped","study1",20.3780821917808,32
NA,"Hard",0.5,1,"correct","f",583.7,0,122,1,"1","pattern","orange","striped","study1",20.3780821917808,32
NA,"Hard",0.5,0,"correct","f",484.3,0,123,1,"1","pattern","orange","striped","study1",20.3780821917808,32
NA,"Hard",0.5,0,"correct","j",584.7,0,124,1,"1","pattern","blue","solid","study1",20.3780821917808,32
NA,"Hard",0.5,1,"correct","f",751.5,0,125,1,"1","color","blue","solid","study1",20.3780821917808,32
NA,"Hard",0.5,0,"correct","f",485,0,126,1,"1","color","blue","solid","study1",20.3780821917808,32
NA,"Hard",0.5,1,"correct","j",766.8,0,127,1,"1","pattern","orange","solid","study1",20.3780821917808,32
NA,"Hard",0.5,1,"correct","j",533.4,0,128,1,"1","color","orange","striped","study1",20.3780821917808,32
NA,"Hard",0.5,1,"correct","f",468.1,0,129,1,"1","pattern","blue","striped","study1",20.3780821917808,32
NA,"Hard",0.5,1,"correct","f",483.8,0,130,1,"1","color","blue","striped","study1",20.3780821917808,32
NA,"Hard",0.5,0,"correct","f",433,0,131,1,"1","color","blue","solid","study1",20.3780821917808,32
NA,"Hard",0.5,1,"correct","j",733.7,0,132,1,"1","pattern","blue","solid","study1",20.3780821917808,32
NA,"Hard",0.5,0,"correct","j",550.7,0,133,1,"1","pattern","blue","solid","study1",20.3780821917808,32
NA,"Hard",0.5,0,"correct","j",516.7,0,134,1,"1","pattern","blue","solid","study1",20.3780821917808,32
NA,"Hard",0.5,0,"correct","f",500.4,0,135,1,"1","pattern","orange","striped","study1",20.3780821917808,32
NA,"Hard",0.5,1,"correct","j",449.3,0,136,1,"1","color","orange","solid","study1",20.3780821917808,32
NA,"Hard",0.5,0,"correct","f",434.4,0,137,1,"1","color","blue","solid","study1",20.3780821917808,32
NA,"Hard",0.5,1,"correct","f",584.3,0,138,1,"1","pattern","orange","striped","study1",20.3780821917808,32
NA,"Hard",0.5,0,"correct","j",634.2,0,139,1,"1","pattern","blue","solid","study1",20.3780821917808,32
NA,"Hard",0.5,1,"correct","j",767.9,0,140,1,"1","color","orange","solid","study1",20.3780821917808,32
"planet","Hard",0.5,0,"correct","j",483.4,0,141,1,"10","color","orange","striped","study1",20.3780821917808,32
NA,"Hard",0.5,0,"correct","f",417.8,0,142,1,"10","color","blue","striped","study1",20.3780821917808,32
NA,"Hard",0.5,1,"correct","f",717.3,0,143,1,"10","pattern","blue","striped","study1",20.3780821917808,32
NA,"Hard",0.5,1,"correct","f",450.1,0,144,1,"10","color","blue","striped","study1",20.3780821917808,32
NA,"Hard",0.5,0,"correct","f",368.8,0,145,1,"10","color","blue","solid","study1",20.3780821917808,32
NA,"Hard",0.5,0,"correct","f",384.7,0,146,1,"10","color","blue","solid","study1",20.3780821917808,32
NA,"Hard",0.5,0,"correct","f",400.3,0,147,1,"10","color","blue","solid","study1",20.3780821917808,32
NA,"Hard",0.5,1,"correct","f",600.8,0,148,1,"10","pattern","blue","striped","study1",20.3780821917808,32
NA,"Hard",0.5,0,"correct","j",616.9,0,149,1,"10","pattern","blue","solid","study1",20.3780821917808,32
NA,"Hard",0.5,1,"correct","f",467.1,0,150,1,"10","color","blue","solid","study1",20.3780821917808,32
NA,"Hard",0.5,1,"correct","j",733.8,0,151,1,"10","pattern","blue","solid","study1",20.3780821917808,32
NA,"Hard",0.5,1,"correct","j",518.2,0,152,1,"10","color","orange","solid","study1",20.3780821917808,32
NA,"Hard",0.5,0,"correct","f",450.4,0,153,1,"10","color","blue","striped","study1",20.3780821917808,32
NA,"Hard",0.5,0,"correct","j",434.2,0,154,1,"10","color","orange","striped","study1",20.3780821917808,32
NA,"Hard",0.5,1,"correct","j",751.5,0,155,1,"10","pattern","blue","solid","study1",20.3780821917808,32
NA,"Hard",0.5,0,"correct","f",517.3,0,156,1,"10","pattern","orange","striped","study1",20.3780821917808,32
NA,"Hard",0.5,0,"correct","f",468.4,0,157,1,"10","pattern","orange","striped","study1",20.3780821917808,32
NA,"Hard",0.5,1,"correct","j",434.3,0,158,1,"10","color","orange","striped","study1",20.3780821917808,32
NA,"Hard",0.5,1,"correct","f",501.2,0,159,1,"10","pattern","blue","striped","study1",20.3780821917808,32
NA,"Hard",0.5,1,"correct","j",449.8,0,160,1,"10","color","orange","striped","study1",20.3780821917808,32
"moon","Easy",0.2,0,"correct","j",551.2,0,161,1,"10","color","orange","striped","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","j",385.2,0,162,1,"10","color","orange","striped","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","j",366.6,0,163,1,"10","color","orange","striped","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","f",416.9,0,164,1,"10","color","blue","solid","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","j",368.8,0,165,1,"10","color","orange","solid","study1",20.3780821917808,32
NA,"Easy",0.2,1,"correct","f",467.3,0,166,1,"10","pattern","blue","striped","study1",20.3780821917808,32
NA,"Easy",0.2,1,"correct","f",650.7,0,167,1,"10","color","blue","striped","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","j",450.3,0,168,1,"10","color","orange","striped","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","f",450.9,0,169,1,"10","color","blue","striped","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","j",451.1,0,170,1,"10","color","orange","striped","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","f",450.5,0,171,1,"10","color","blue","solid","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","j",433.9,0,172,1,"10","color","orange","solid","study1",20.3780821917808,32
NA,"Easy",0.2,1,"correct","f",567.5,0,173,1,"10","pattern","blue","striped","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","j",700.3,0,174,1,"10","pattern","blue","solid","study1",20.3780821917808,32
NA,"Easy",0.2,1,"correct","f",467.9,0,175,1,"10","color","blue","striped","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","f",468,0,176,1,"10","color","blue","striped","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","f",434.2,0,177,1,"10","color","blue","striped","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","f",416.8,0,178,1,"10","color","blue","striped","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","f",450.3,0,179,1,"10","color","blue","solid","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","f",434.4,0,180,1,"10","color","blue","solid","study1",20.3780821917808,32
"moon","Easy",0.2,0,"correct","f",533.8,0,181,1,"1","color","blue","striped","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","j",416.5,0,182,1,"1","color","orange","striped","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","j",435,0,183,1,"1","color","orange","striped","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","f",416.5,0,184,1,"1","color","blue","striped","study1",20.3780821917808,32
NA,"Easy",0.2,1,"correct","f",534,0,185,1,"1","pattern","blue","striped","study1",20.3780821917808,32
NA,"Easy",0.2,1,"correct","f",434.5,0,186,1,"1","color","blue","striped","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","f",416.9,0,187,1,"1","color","blue","solid","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","f",401.1,0,188,1,"1","color","blue","solid","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","j",417.1,0,189,1,"1","color","orange","solid","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","j",433.8,0,190,1,"1","color","orange","solid","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","j",483.2,0,191,1,"1","color","orange","striped","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","f",450.7,0,192,1,"1","color","blue","striped","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","f",417.3,0,193,1,"1","color","blue","solid","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","j",383.9,0,194,1,"1","color","orange","solid","study1",20.3780821917808,32
NA,"Easy",0.2,1,"correct","j",750.5,0,195,1,"1","pattern","orange","solid","study1",20.3780821917808,32
NA,"Easy",0.2,1,"correct","f",434.4,0,196,1,"1","color","blue","striped","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","f",451.4,0,197,1,"1","color","blue","solid","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","j",434.5,0,198,1,"1","color","orange","solid","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","j",434.4,0,199,1,"1","color","orange","solid","study1",20.3780821917808,32
NA,"Easy",0.2,0,"correct","j",416.4,0,200,1,"1","color","orange","striped","study1",20.3780821917808,32
"planet","Hard",0.5,0,"correct","f",501.6,0,201,1,"10","color","blue","striped","study1",20.3780821917808,32
NA,"Hard",0.5,0,"correct","j",416.3,0,202,1,"10","color","orange","solid","study1",20.3780821917808,32
NA,"Hard",0.5,0,"correct","f",416.3,0,203,1,"10","color","blue","solid","study1",20.3780821917808,32
NA,"Hard",0.5,1,"correct","f",667.3,0,204,1,"10","pattern","blue","striped","study1",20.3780821917808,32
NA,"Hard",0.5,1,"correct","j",400,0,205,1,"10","color","orange","striped","study1",20.3780821917808,32
NA,"Hard",0.5,1,"correct","f",500.5,0,206,1,"10","pattern","orange","striped","study1",20.3780821917808,32
NA,"Hard",0.5,0,"correct","f",432.6,0,207,1,"10","pattern","orange","striped","study1",20.3780821917808,32
NA,"Hard",0.5,0,"correct","j",684.3,0,208,1,"10","pattern","blue","solid","study1",20.3780821917808,32
NA,"Hard",0.5,1,"correct","j",484.8,0,209,1,"10","color","orange","striped","study1",20.3780821917808,32
NA,"Hard",0.5,1,"correct","f",533.9,0,210,1,"10","pattern","orange","striped","study1",20.3780821917808,32
NA,"Hard",0.5,0,"correct","j",651.1,0,211,1,"10","pattern","orange","solid","study1",20.3780821917808,32
NA,"Hard",0.5,1,"correct","j",551.5,0,212,1,"10","color","orange","striped","study1",20.3780821917808,32
NA,"Hard",0.5,0,"correct","j",467.1,0,213,1,"10","color","orange","solid","study1",20.3780821917808,32
NA,"Hard",0.5,1,"correct","f",617.4,0,214,1,"10","pattern","blue","striped","study1",20.3780821917808,32
NA,"Hard",0.5,0,"correct","f",500.1,0,215,1,"10","pattern","blue","striped","study1",20.3780821917808,32
NA,"Hard",0.5,1,"correct","f",617.1,0,216,1,"10","color","blue","striped","study1",20.3780821917808,32
NA,"Hard",0.5,0,"correct","f",601.2,0,217,1,"10","color","blue","striped","study1",20.3780821917808,32
NA,"Hard",0.5,1,"correct","j",650.5,0,218,1,"10","pattern","orange","solid","study1",20.3780821917808,32
NA,"Hard",0.5,1,"correct","j",466.5,0,219,1,"10","color","orange","striped","study1",20.3780821917808,32
NA,"Hard",0.5,0,"correct","j",468.7,0,220,1,"10","color","orange","solid","study1",20.3780821917808,32
"planet","Hard",0.5,0,"correct","f",500.2,0,221,1,"1","color","blue","striped","study1",20.3780821917808,32
NA,"Hard",0.5,0,"correct","f",450.6,0,222,1,"1","color","blue","solid","study1",20.3780821917808,32
NA,"Hard",0.5,1,"correct","j",633.4,0,223,1,"1","pattern","blue","solid","study1",20.3780821917808,32
NA,"Hard",0.5,1,"correct","f",433.7,0,224,1,"1","color","blue","solid","study1",20.3780821917808,32
NA,"Hard",0.5,1,"correct","j",451,0,225,1,"1","pattern","blue","solid","study1",20.3780821917808,32
NA,"Hard",0.5,0,"correct","j",416.8,0,226,1,"1","pattern","blue","solid","study1",20.3780821917808,32
NA,"Hard",0.5,1,"correct","f",466.5,0,227,1,"1","color","blue","solid","study1",20.3780821917808,32
NA,"Hard",0.5,1,"correct","j",467.3,0,228,1,"1","pattern","orange","solid","study1",20.3780821917808,32
NA,"Hard",0.5,1,"correct","f",500,0,229,1,"1","color","blue","solid","study1",20.3780821917808,32
NA,"Hard",0.5,1,"correct","j",485,0,230,1,"1","pattern","blue","solid","study1",20.3780821917808,32
NA,"Hard",0.5,0,"correct","f",617.8,0,231,1,"1","pattern","orange","striped","study1",20.3780821917808,32
NA,"Hard",0.5,0,"correct","f",551.4,0,232,1,"1","pattern","orange","striped","study1",20.3780821917808,32
NA,"Hard",0.5,1,"correct","j",467.9,0,233,1,"1","color","orange","solid","study1",20.3780821917808,32
NA,"Hard",0.5,0,"correct","j",435,0,234,1,"1","color","orange","solid","study1",20.3780821917808,32
NA,"Hard",0.5,0,"correct","j",418.1,0,235,1,"1","color","orange","solid","study1",20.3780821917808,32
NA,"Hard",0.5,0,"correct","j",383.1,0,236,1,"1","color","orange","solid","study1",20.3780821917808,32
NA,"Hard",0.5,1,"correct","f",455.6,0,237,1,"1","pattern","orange","striped","study1",20.3780821917808,32
NA,"Hard",0.5,0,"correct","f",466.9,0,238,1,"1","pattern","blue","striped","study1",20.3780821917808,32
NA,"Hard",0.5,1,"correct","j",417.9,0,239,1,"1","color","orange","solid","study1",20.3780821917808,32
NA,"Hard",0.5,0,"correct","f",400.1,0,240,1,"1","color","blue","solid","study1",20.3780821917808,32
"moon","Easy",0.2,0,"correct","j",682.6,0,1,1,"10","color","orange","striped","study1",19.9780821917808,34
NA,"Easy",0.2,1,"too_slow",NA,NA,1,2,NA,"10","pattern","blue","solid","study1",19.9780821917808,34
NA,"Easy",0.2,0,"correct","f",632,0,3,1,"10","pattern","orange","striped","study1",19.9780821917808,34
NA,"Easy",0.2,1,"correct","f",601.7,0,4,1,"10","color","blue","solid","study1",19.9780821917808,34
NA,"Easy",0.2,0,"correct","f",673.1,0,5,1,"10","color","blue","solid","study1",19.9780821917808,34
NA,"Easy",0.2,0,"correct","j",581.1,0,6,1,"10","color","orange","solid","study1",19.9780821917808,34
NA,"Easy",0.2,0,"correct","f",613.1,0,7,1,"10","color","blue","striped","study1",19.9780821917808,34
NA,"Easy",0.2,0,"correct","f",567,0,8,1,"10","color","blue","solid","study1",19.9780821917808,34
NA,"Easy",0.2,0,"correct","f",499.3,0,9,1,"10","color","blue","solid","study1",19.9780821917808,34
NA,"Easy",0.2,0,"correct","f",516.1,0,10,1,"10","color","blue","solid","study1",19.9780821917808,34
NA,"Easy",0.2,0,"correct","j",432.8,0,11,1,"10","color","orange","solid","study1",19.9780821917808,34
NA,"Easy",0.2,0,"correct","j",534.8,0,12,1,"10","color","orange","solid","study1",19.9780821917808,34
NA,"Easy",0.2,1,"correct","f",800.1,0,13,1,"10","pattern","orange","striped","study1",19.9780821917808,34
NA,"Easy",0.2,0,"correct","j",598.9,0,14,1,"10","pattern","orange","solid","study1",19.9780821917808,34
NA,"Easy",0.2,0,"correct","j",780.3,0,15,1,"10","pattern","orange","solid","study1",19.9780821917808,34
